respondent_id,h1n1_vaccine,seasonal_vaccine
26755,0.0980158401849083,0.35575557733749197
26756,0.05610666186766785,0.07400661616618175
26757,0.1768461732289677,0.4829124157354966
26758,0.6175445052640416,0.864490543964761
26759,0.05422917761519215,0.13709416935984406
26760,0.0599396238668055,0.099619546361606
26761,0.31587712010675656,0.7046311007936914
26762,0.10033346386388409,0.8582279436705753
26763,0.9096584174547759,0.9176888533677481
26764,0.9403718030521193,0.9267195856010497
26765,0.0623881958096741,0.7601870193621875
26766,0.09068165595406655,0.14321803888527626
26767,0.9193098246091544,0.7576714822352457
26768,0.056320849282190596,0.36394834856210656
26769,0.0701082855896542,0.1315106308178402
26770,0.0586546141489972,0.4994032673830941
26771,0.055743278246077346,0.1120810416737136
26772,0.06711073953847604,0.5040661312762498
26773,0.0597165119515347,0.18022731963837946
26774,0.056761208393690796,0.3116466683507585
26775,0.05718627910586815,0.43884891476707977
26776,0.3125270221697676,0.31785566956881206
26777,0.08754222286495464,0.9088424783593344
26778,0.08037297282741329,0.08504652165621585
26779,0.1430510281997962,0.6656042141604588
26780,0.06664163350746044,0.9111884943459663
26781,0.06034424725052215,0.3234502559907295
26782,0.06851803436395325,0.29684834554206535
26783,0.05622656491873955,0.2029657798765599
26784,0.07936419242762074,0.8419323448237592
26785,0.49180099861178894,0.7635894421339451
26786,0.06167047374046575,0.1731444546077158
26787,0.0633441390063399,0.5027416226580355
26788,0.0582326131298353,0.8926037325959464
26789,0.0532421125594036,0.16710045174913435
26790,0.05523283681830295,0.15451856519700008
26791,0.074662458788604,0.1054090001764318
26792,0.06892348043409316,0.7732118166736699
26793,0.0912047335657757,0.9188949830779706
26794,0.6294646656626016,0.8656778589512304
26795,0.08100227688199815,0.9235056309284765
26796,0.057430783994461096,0.0750047887240049
26797,0.1111772922083962,0.8095696865170738
26798,0.24308284840937938,0.16527826469939025
26799,0.2557297887596848,0.2597356418189246
26800,0.06734220115109371,0.916304628534953
26801,0.16506007933519254,0.28688963322229566
26802,0.09034852786475536,0.15601869206848726
26803,0.05818925449714675,0.13741973868887825
26804,0.06407210939877445,0.0902002392503213
26805,0.0669596705029097,0.1120174745630585
26806,0.054853371441607,0.9053473299841641
26807,0.318037897254127,0.8885027054225969
26808,0.0696851405811986,0.36003110268590344
26809,0.7296138314881965,0.1484764694314744
26810,0.0619395597643808,0.10401869421251955
26811,0.05592967932167395,0.0812301583126403
26812,0.20427835528631505,0.8944017797194554
26813,0.6637182231965238,0.33341818077722274
26814,0.053840008418782295,0.7168253454320699
26815,0.05256915344865795,0.0757112675678315
26816,0.06933022399308285,0.128567898864388
26817,0.057258530494686155,0.5373557206424935
26818,0.1037362803809664,0.24047244519598449
26819,0.1726649388412843,0.1782275716279048
26820,0.06744660125362509,0.1361086188635288
26821,0.0584774320382506,0.6955227783438822
26822,0.07484604821403801,0.7213805998425415
26823,0.1779740725374932,0.3216868684696348
26824,0.05426664562871635,0.7650822595595044
26825,0.3689346751471561,0.7232443196957752
26826,0.05951254489307729,0.7725565292168131
26827,0.05652019511073965,0.0937211545855657
26828,0.06651736452097705,0.3330057716416073
26829,0.8999444940749245,0.917061585189674
26830,0.0546703518077669,0.8528366371677296
26831,0.12978328261440242,0.8867453323682531
26832,0.058568399793475154,0.8280182766133299
26833,0.0551762348163254,0.5177712981252247
26834,0.12418410203576755,0.5194326775705829
26835,0.24877454542893757,0.8883410123319608
26836,0.20308647989460793,0.7178753842814973
26837,0.07624830690078675,0.0746796342335381
26838,0.096221982938083,0.4667087003172755
26839,0.07344521249619515,0.46541536833921704
26840,0.07569987090754496,0.1170539106902516
26841,0.6210191261417377,0.8260433590832112
26842,0.0772246296237031,0.14569247139702304
26843,0.06094174011583475,0.07914781542863455
26844,0.05726930873971695,0.33722432508295846
26845,0.0582070940413429,0.7720592469113164
26846,0.05907449328626235,0.864154914311837
26847,0.30614545527256,0.1331063068982536
26848,0.05461730305027755,0.7704037856935071
26849,0.3547034750053525,0.6508840443302156
26850,0.7595058542918629,0.6012583972637839
26851,0.0594908018311926,0.08605614734951865
26852,0.06330455624228909,0.08924307649135535
26853,0.19401629706082416,0.46040128891096066
26854,0.0522880234851534,0.0871990106994467
26855,0.2441828171276358,0.8646335260456588
26856,0.06808950882341719,0.07322032484128366
26857,0.5889281830930296,0.14589242313723924
26858,0.08066109574344985,0.6912420582675356
26859,0.0563544812765253,0.09464745761835625
26860,0.09759154664337394,0.13889126404907876
26861,0.0589836948659666,0.0950160269028978
26862,0.056829315926525445,0.17448050395413794
26863,0.0691350202978527,0.41904102960185535
26864,0.23056987915791555,0.3231271372318816
26865,0.05483549957395295,0.07975963361506665
26866,0.06430196494317855,0.6455420717535505
26867,0.12904550801749853,0.16042134580037498
26868,0.9173090504220186,0.9171612815030439
26869,0.057459844562352105,0.15868302597024975
26870,0.827049723321408,0.8940281072241825
26871,0.055739872335353796,0.0768053275246337
26872,0.07478207798971159,0.1886005054847337
26873,0.0784712634668997,0.7686560364289242
26874,0.07099585080320635,0.11353023057930015
26875,0.23578727885861356,0.8786217140565389
26876,0.0705299572278099,0.08399507341982634
26877,0.08967365120296464,0.1037391973247988
26878,0.09128160858787454,0.1552803226229793
26879,0.05136782867539855,0.07691657007083094
26880,0.07147654037389065,0.10653527212312665
26881,0.05536466787687485,0.09203670308709065
26882,0.0566550355945786,0.0815417888138113
26883,0.07831524384007815,0.2247702879159474
26884,0.17687091114125994,0.17522696883861824
26885,0.1227125611264455,0.778601184769748
26886,0.07824314714352984,0.8724163534623877
26887,0.8542196108649486,0.8995192676864802
26888,0.9388061546705332,0.9275797256539613
26889,0.05283557330482945,0.10893165988980495
26890,0.06911418863359606,0.30349632261759135
26891,0.7579883477514979,0.8597327246422559
26892,0.0673550281867442,0.7084481232044589
26893,0.05716706749001445,0.10147348488668015
26894,0.2066340606431148,0.21414318807967525
26895,0.05798135257650885,0.8678238792601591
26896,0.06240297286376485,0.08057467502169635
26897,0.0669353955336958,0.5126460492321809
26898,0.1014379412346468,0.6073217077761194
26899,0.054771951184252446,0.0795743011292305
26900,0.07617454205172475,0.15946184549240183
26901,0.06179015604148345,0.4005504356022764
26902,0.11736826928968719,0.9050174009085608
26903,0.113747876221631,0.08987851455110299
26904,0.07844445776523495,0.3609177523816286
26905,0.29243233916008704,0.8754536395022031
26906,0.05562343781411826,0.2059878769914233
26907,0.0512783632995807,0.5434305972439422
26908,0.06311472847880535,0.8145948632349278
26909,0.08149777741972855,0.125449798835813
26910,0.0686891680221005,0.21657730626713623
26911,0.0668511866662181,0.09509364534729814
26912,0.5199731623634822,0.9000920065216995
26913,0.7370554287630291,0.8327222964552314
26914,0.056530099270617196,0.12117900048997085
26915,0.0668542721533737,0.6008495102546969
26916,0.05614785261420905,0.22301494516256648
26917,0.052272280810744004,0.08221281398847119
26918,0.9379641205634512,0.9242885062172592
26919,0.07304753826278229,0.40698725993396384
26920,0.053033030207194604,0.09479614384519044
26921,0.09767152761246164,0.8859973685497551
26922,0.05584772761073195,0.8184035467471693
26923,0.204332408772461,0.536310051581527
26924,0.9307960998450455,0.9267590962573966
26925,0.1258540070216294,0.8596598810404433
26926,0.510469683620427,0.5127067473845592
26927,0.6240188768796515,0.7820488714219981
26928,0.07977031267416834,0.5720690664982488
26929,0.092919768256508,0.1676219432754932
26930,0.7916870876155787,0.8726114668207645
26931,0.15455708961301962,0.3653925851730767
26932,0.10080946460315279,0.915455611222307
26933,0.0541508360983121,0.574576893513177
26934,0.23451662013665694,0.6469436702759852
26935,0.07412123371382914,0.45194731175783043
26936,0.20894844231110982,0.1540531547100286
26937,0.1289312681883473,0.843214064954938
26938,0.0578918281657723,0.07739386001401015
26939,0.0706868852178559,0.10700316542942714
26940,0.0775098821077431,0.1511151153433648
26941,0.09681656815295075,0.4138677430276664
26942,0.6680333314434216,0.8521762275338898
26943,0.0710097834594523,0.6350805046082855
26944,0.05888227199814585,0.11993699088545409
26945,0.06119303792404545,0.6452604950394043
26946,0.0690013212029365,0.7570690806061933
26947,0.20148231176818415,0.6240422755346811
26948,0.05829773552062345,0.08274923241144144
26949,0.055549558202401456,0.08354836387256931
26950,0.06124536133590715,0.5575178409267021
26951,0.07573766981253785,0.22721968331331105
26952,0.9110493702066976,0.9207375425472866
26953,0.44036374775032144,0.9104637590395579
26954,0.051744891668235704,0.09626371104431769
26955,0.06937381878576016,0.7299424065693324
26956,0.1586070618026226,0.21274718777850135
26957,0.05969497670330795,0.921634279583301
26958,0.07852804150179041,0.8337919074579146
26959,0.0661225661770232,0.1724539954698959
26960,0.0552884541367804,0.08079889586559105
26961,0.32495520200318995,0.5288763112845412
26962,0.09097261856264416,0.8911125792276283
26963,0.06879626311857584,0.17971884279406347
26964,0.0670467732494302,0.17692816499430164
26965,0.5846832346011677,0.9028977865183958
26966,0.06115501155510315,0.09164746154466799
26967,0.10808911872422766,0.4950542120505326
26968,0.0736197773238019,0.8871175690123552
26969,0.066366164969003,0.13124167175633975
26970,0.8550241299031289,0.5722130809649519
26971,0.0825336225439878,0.15933037416657245
26972,0.05429190299322005,0.07379509488574629
26973,0.06392719683859391,0.12519221680573134
26974,0.2440657502685626,0.2946915283195253
26975,0.12708929591950802,0.790023835748217
26976,0.9288627388903271,0.6521389545156899
26977,0.09435277429324145,0.36031439162172463
26978,0.0545246750471327,0.870187911217817
26979,0.7262812141638741,0.9070329957069496
26980,0.0617708577971498,0.0985463989620374
26981,0.05460480799892785,0.2575220343508561
26982,0.8699372526881852,0.9045508981592917
26983,0.15213953026983407,0.579801071538733
26984,0.0547154816924305,0.1073350947715648
26985,0.0553044657093769,0.0885424136054111
26986,0.06822474317984895,0.2643653135836468
26987,0.0586883525054777,0.1277972489288821
26988,0.0529105308798771,0.0947531048561226
26989,0.49171659911151755,0.8775050521904249
26990,0.051184348115828296,0.08550813366128851
26991,0.0973187705226681,0.3801084050518967
26992,0.26333302103485284,0.41935891250479135
26993,0.06145833615915995,0.8676039828402058
26994,0.10294218008925975,0.3305498548693143
26995,0.06031692052289015,0.2674574789593245
26996,0.3220376734935948,0.3297437891227364
26997,0.0532190486752628,0.080034969061402
26998,0.062323456394770244,0.07721273452909486
26999,0.1609241544841548,0.490448673274144
27000,0.06098575100937595,0.2477300913745219
27001,0.0601636045012493,0.8678098905768771
27002,0.05425486388288115,0.18228706203846864
27003,0.0511454070477798,0.07581652960283866
27004,0.1671357608898519,0.2724007609507782
27005,0.5308460975981277,0.8930762513419452
27006,0.8861568908577075,0.8907961041645525
27007,0.05483615087200055,0.08096085675187085
27008,0.0597631871980988,0.0793308967323447
27009,0.0803736460281553,0.19976771947841854
27010,0.0549312304841853,0.10090256477115184
27011,0.0627612502294089,0.0998293105647073
27012,0.13371280592132145,0.5565259780304828
27013,0.10039812911706,0.3746221501327364
27014,0.0587143645565444,0.2100346657047351
27015,0.13630402568575928,0.20602975984709496
27016,0.0945161992886733,0.238243624466297
27017,0.6752411816110294,0.886933833655344
27018,0.05709625650491845,0.16512997339329882
27019,0.929719674737387,0.9263937049092925
27020,0.15556137002085085,0.16709888633234316
27021,0.1745828244101817,0.7562336294250601
27022,0.06647476594044804,0.16326819785969815
27023,0.07791117208821345,0.13191751478712738
27024,0.06893992991215461,0.3144003570614152
27025,0.15816377474049126,0.0887813535422273
27026,0.0574360237662397,0.33082746480462305
27027,0.05849037596122665,0.8601257631417625
27028,0.6674750182081994,0.9003928283816918
27029,0.09692130180545425,0.3374974051175864
27030,0.22652761140764077,0.18448092566824464
27031,0.4200209605278443,0.8998640142571687
27032,0.1046592558815055,0.6598879269053087
27033,0.674758110721094,0.7854605432309385
27034,0.053733329329215054,0.7147531326075756
27035,0.17863256379661452,0.39367701059507876
27036,0.2846412056139192,0.8435711410913431
27037,0.7241567598623196,0.795933243407585
27038,0.0524666246736706,0.0740106403090902
27039,0.5452937124542016,0.8788822189850966
27040,0.0839130347795424,0.20798203429869255
27041,0.060148287326953556,0.7038163925859902
27042,0.05717388168097515,0.6143092584291698
27043,0.41496545420313935,0.7954148238127037
27044,0.0542000838683923,0.0830480764076479
27045,0.0641965807864191,0.5564905170576075
27046,0.06470867577511674,0.1170481759562282
27047,0.5825294423474743,0.4743649079742167
27048,0.06899842677300785,0.37100894024674536
27049,0.22767224906186764,0.8912675479433845
27050,0.0697144908544304,0.6663864377660875
27051,0.09780831037894246,0.25162848416284583
27052,0.055058804580751644,0.1190361176551534
27053,0.9310278522596978,0.9248203008752036
27054,0.059430844011798545,0.083421879781458
27055,0.0592707319855302,0.8666914311322251
27056,0.07828023065529095,0.09427659072581579
27057,0.05298451569416525,0.07425250110371925
27058,0.9317619702241828,0.9101790877876541
27059,0.07339934532580145,0.11823868204420884
27060,0.053783021158546954,0.22636561364654872
27061,0.05567120362759165,0.391713953079526
27062,0.06901178485114134,0.4711141155087155
27063,0.0568381394289445,0.518618458670377
27064,0.0880123709326587,0.5286245934920614
27065,0.0923680758509136,0.6058463254907989
27066,0.06403254844599475,0.4957551452614579
27067,0.8041588316167327,0.8761868840455735
27068,0.6905853845574284,0.8827254861291428
27069,0.8416173302456802,0.9148313612178103
27070,0.0552373358510748,0.0793295036071032
27071,0.0678863295964246,0.0971069630775796
27072,0.09428858111060345,0.6980601755293206
27073,0.06296437337741956,0.9085991501874104
27074,0.07148041413077375,0.19791689654102285
27075,0.45099195674862574,0.8100843494721823
27076,0.8586384785681842,0.818413368691477
27077,0.061782322046135,0.10538647584384014
27078,0.08897351584025726,0.8512574101876677
27079,0.08124711284544495,0.8668821231328654
27080,0.09822713852788005,0.1577728057528732
27081,0.06373788631582045,0.8313668945630459
27082,0.13911973504511815,0.30440249038080924
27083,0.0752328135220114,0.30142675730899193
27084,0.9052536082271978,0.8040092513468179
27085,0.054247393797801094,0.07585921836624684
27086,0.053047835725624,0.10580719058919891
27087,0.06483127432309,0.1743110817816388
27088,0.18205770089124876,0.6987212688500583
27089,0.12191972519958524,0.1512581841541921
27090,0.4777962991276289,0.7729852093262488
27091,0.6468130603086506,0.3388067228713652
27092,0.0971952047651981,0.16940849464426125
27093,0.1561710425121985,0.18187687926565174
27094,0.0555823723728132,0.08677523090732314
27095,0.066195195939736,0.5962034454851077
27096,0.07469845862973465,0.14331145989906713
27097,0.29042237122942316,0.6934090066455623
27098,0.5977301055201212,0.8891476662648451
27099,0.2612483507694551,0.4638137557526748
27100,0.08745698622817591,0.8060434580016469
27101,0.07681808028147144,0.6101506599813162
27102,0.08865434289527149,0.8899143826811251
27103,0.05416908492608295,0.08474356987610254
27104,0.3807321754509065,0.5795674228212028
27105,0.0887006259359507,0.3437563148021584
27106,0.8753339929868501,0.8965891790741145
27107,0.6502661059920336,0.8581917541394852
27108,0.24021567949947287,0.2474651259195232
27109,0.08499835540511805,0.11634621082126226
27110,0.06340308696820321,0.22649969425819133
27111,0.0757012455460217,0.310233196694113
27112,0.273182167470311,0.6681886267280046
27113,0.07580227603598284,0.11120932399962875
27114,0.08254923777991299,0.16347448669911674
27115,0.4640387304364319,0.8553217237948214
27116,0.0633571601684991,0.9081835373885433
27117,0.0531150859731599,0.0855094582979037
27118,0.07102767392252046,0.5743992556058883
27119,0.07393727186213675,0.17015521953950685
27120,0.10882605321618899,0.9226348618332858
27121,0.0541390948755711,0.8564169806964359
27122,0.0539333295135822,0.18050141741665415
27123,0.07800644729004699,0.1214105455512802
27124,0.05480949200101285,0.08767323089284805
27125,0.053629743854433296,0.0778353057670707
27126,0.15242157983862134,0.10633994820519524
27127,0.0638267806940988,0.0932043885063699
27128,0.15544130336761236,0.5972022870457714
27129,0.13571610395471065,0.4382092718890554
27130,0.093810617686548,0.16666603631377525
27131,0.08500351807050195,0.1003454655461663
27132,0.15928979846292574,0.8685027609782388
27133,0.0639534647093236,0.547717245501816
27134,0.9243975653011192,0.9309659669590737
27135,0.06073096612336395,0.4407641714319564
27136,0.07453206254052715,0.6325589644321726
27137,0.0808355720912473,0.1337060823673204
27138,0.10021567191314185,0.5924018642189841
27139,0.06308355421958539,0.10962300308894975
27140,0.9420019915508258,0.9278066487809042
27141,0.6785106094096438,0.8109516034091956
27142,0.0566018845850914,0.16032760267040724
27143,0.2487459037438736,0.32266154850344025
27144,0.05967310141406875,0.0881908919640016
27145,0.5020031516111332,0.8076308109897307
27146,0.07979945577326485,0.9115654697787581
27147,0.06979764023765685,0.1708336163265063
27148,0.07757070452007285,0.0908214598644444
27149,0.1235177883719974,0.09952436150709855
27150,0.2905050655273918,0.9153419737266507
27151,0.32826080180157025,0.8997895906539064
27152,0.054225352615807354,0.1290417313649906
27153,0.2680945707637612,0.8840819484104915
27154,0.640758570877332,0.893162021900803
27155,0.17590316614564072,0.7649211936112711
27156,0.0521704876320861,0.18843786314887007
27157,0.054804754263559005,0.5416259585950238
27158,0.05632039347733375,0.2521682236583571
27159,0.0604209053141407,0.11468618415926135
27160,0.102373152026354,0.1749269886918677
27161,0.7463200891666589,0.7525340856573128
27162,0.06302401560167095,0.9039671234136605
27163,0.48230508201732747,0.47104853706361727
27164,0.0884077822372812,0.10941924921933635
27165,0.5752618623223589,0.7721862020736617
27166,0.12272316945399525,0.21920469165511805
27167,0.09998692433086025,0.7591627344428306
27168,0.0763172434794212,0.7305126442858016
27169,0.7214825891494612,0.7708836254761389
27170,0.7624782356781017,0.9188351207171013
27171,0.0557221383598795,0.17027305583197677
27172,0.06730457972277429,0.8978069920018041
27173,0.2324700338834165,0.512846749493601
27174,0.06388016528277565,0.09200291293954696
27175,0.0598958189011953,0.0944827230468139
27176,0.8605916762984268,0.9130963930598536
27177,0.91712019103801,0.9149757951835669
27178,0.06517388783370834,0.25774994418702035
27179,0.0791502429774957,0.20719577869571776
27180,0.0830002331370563,0.3287088588863982
27181,0.05868026445992195,0.9079257661970315
27182,0.2274008034432701,0.8803358168714797
27183,0.05500923278926025,0.7096494875798696
27184,0.06373751452145951,0.449474831572132
27185,0.16315835286477584,0.8396680153730797
27186,0.11111639860381345,0.8633109246437842
27187,0.07884517060515175,0.104128753377071
27188,0.08074148577792134,0.3461189982405606
27189,0.09379344682785379,0.814046729219938
27190,0.15983686349688658,0.8558697882242358
27191,0.1264269516793013,0.920854605411119
27192,0.15331133753145115,0.8341189736643952
27193,0.05228343544644595,0.0873723871481701
27194,0.13613815328972215,0.3530080046991154
27195,0.0570536852673462,0.09611568515154345
27196,0.1028383721686136,0.14005631103189184
27197,0.07528774421069885,0.6602938558848892
27198,0.7434997435197307,0.9196123379167297
27199,0.0697818453528341,0.1722326354991538
27200,0.1630666306290377,0.6127303702861486
27201,0.42800250652338656,0.8775870369597853
27202,0.063940956710819,0.09896890143023945
27203,0.05709063960247185,0.0925806869657316
27204,0.057780912421879105,0.07829864388794715
27205,0.09514177342761665,0.2390261389411972
27206,0.1410966687742053,0.2991567580475458
27207,0.107651831150787,0.14784631163170214
27208,0.9067498811625365,0.7649180181633789
27209,0.19002358497844585,0.2833220948244623
27210,0.08588271297921045,0.23769816178159425
27211,0.06372417175910955,0.17400897472220767
27212,0.26256273089255133,0.9092700435966653
27213,0.357763604892381,0.42815963858887596
27214,0.05779449634098775,0.08616825835490169
27215,0.13090194866805488,0.77536291434288
27216,0.111637287890401,0.8939532551090648
27217,0.08021180006245379,0.1663695577464338
27218,0.8392034800786775,0.9108693622852422
27219,0.8042401302521276,0.8290453435471972
27220,0.18440319725028737,0.45958077111124573
27221,0.06376826217729956,0.7830457184030268
27222,0.0960592810354708,0.6514471890172813
27223,0.05407226591707445,0.800016522395055
27224,0.0793091243529555,0.6827839952287638
27225,0.244154666779498,0.22800628543572737
27226,0.05400766330326775,0.16669144999648067
27227,0.1595303898608679,0.2879287817585491
27228,0.7081478938418804,0.9155593301152161
27229,0.5185863020957926,0.8467045724140378
27230,0.1800553996865049,0.9246867889730411
27231,0.5029450288650537,0.9116134512558212
27232,0.08626267232726535,0.5462049457733116
27233,0.2878757109115687,0.24332008906515584
27234,0.057405736721203804,0.09233241638959315
27235,0.933067120633477,0.9266028076988497
27236,0.08153729798453971,0.9196517637883659
27237,0.6663700365698186,0.861005899716687
27238,0.7244814822003425,0.8850784444948727
27239,0.1407311745713761,0.13535848823059615
27240,0.07617389592266545,0.35543174178923115
27241,0.0768759398102273,0.13469707898492433
27242,0.12391838947670744,0.5819496107094551
27243,0.0688488360003038,0.09416954835730004
27244,0.0545529552064653,0.0850756589094255
27245,0.07507376151989315,0.27199663180796335
27246,0.8875268163095161,0.9141000168549989
27247,0.1728527381767374,0.9242591560031734
27248,0.1542022650379479,0.8335262014707288
27249,0.072269824808056,0.47753558300030213
27250,0.0809790151820187,0.16091525234667314
27251,0.06376510248806094,0.37482567517926424
27252,0.20793911470377774,0.4589969894774097
27253,0.0554826935310407,0.8837922691976534
27254,0.9389353094850474,0.9279928971702832
27255,0.1154174599062382,0.23515734932458365
27256,0.8868444105380575,0.9280381087706024
27257,0.43262665579592463,0.5173022827022193
27258,0.2075797625842205,0.7661184008511586
27259,0.4943325392574007,0.8610531028947206
27260,0.1169989251001113,0.24878901315580096
27261,0.1328803782322712,0.8089411266264435
27262,0.07140061875292586,0.4378879289493916
27263,0.06933361641838959,0.0867184004845841
27264,0.06169449952536844,0.09393758533538345
27265,0.06410171174762745,0.2212427533561725
27266,0.11594683070376235,0.22173098340763286
27267,0.08572648904577355,0.5245705600246644
27268,0.0551363306199514,0.08674197533333436
27269,0.8668691861127673,0.5706750799224836
27270,0.0546024454618087,0.09394203193781794
27271,0.0546487783818893,0.149228623064847
27272,0.0562795461128356,0.34488911647114845
27273,0.0613298260772307,0.1275443475022918
27274,0.1514104512048409,0.5055108963863153
27275,0.18017895729597075,0.37398884157965834
27276,0.0511756798194591,0.09133590175687334
27277,0.0586510086975264,0.912834449681065
27278,0.06861784102240806,0.19242061787602271
27279,0.06119513484295955,0.1586233824028685
27280,0.3522149551049105,0.46414328652642617
27281,0.06617660450561824,0.26557157507862594
27282,0.08561829055051765,0.9016451610863744
27283,0.05676570928315835,0.10257042316455134
27284,0.23689208633044,0.3730703971388266
27285,0.059880663981869545,0.3171878493353467
27286,0.11314671986258229,0.30267504009020796
27287,0.13125859282040359,0.7506980726038124
27288,0.8128744965194963,0.8372598659034416
27289,0.1161373040739072,0.38763256640894167
27290,0.05453091015738115,0.0929903217544954
27291,0.5067970219757951,0.862251746703905
27292,0.06428931876563655,0.6848669338804917
27293,0.06402497331565796,0.9096674972387153
27294,0.0586159308244386,0.08073878271277404
27295,0.42868219847976946,0.9125299193552587
27296,0.07898957635697615,0.8149575672864098
27297,0.0698515497640527,0.8292848525358609
27298,0.0619672561479086,0.190876656189545
27299,0.2682594793419725,0.7900660305838435
27300,0.06883573746751565,0.8837966498267695
27301,0.0523500212844326,0.0743005276759842
27302,0.1945969079386784,0.8512529410085372
27303,0.0729916943787664,0.1210859358223423
27304,0.06316075015028966,0.8502738303504782
27305,0.053980414607688806,0.0728042460704191
27306,0.1939434759696447,0.6523304648235105
27307,0.8929494934541512,0.8932716218974608
27308,0.1473189577042004,0.1332718999532256
27309,0.8775840431369317,0.925318342991868
27310,0.0603151018104717,0.1308094502346826
27311,0.0639404305609738,0.11139939428626115
27312,0.0804846800626236,0.4638958732048001
27313,0.05515833303904405,0.09738421172419759
27314,0.05898613770647705,0.0814104492832952
27315,0.060772342451056754,0.19554815022082989
27316,0.1728194368326452,0.772588718267921
27317,0.08215980781829516,0.1611881825424621
27318,0.15586181208462654,0.2909254540056403
27319,0.21166368361515592,0.9006396290325935
27320,0.1126461292366111,0.8212146085425722
27321,0.06449648261744595,0.7973518708410434
27322,0.6518865956461766,0.6883714669959428
27323,0.056159521445980354,0.4559171259403618
27324,0.08506645616145145,0.6216999792387236
27325,0.9207908720684039,0.9185398118700073
27326,0.059233078553897145,0.6441590698891931
27327,0.17145390872238736,0.281624522336104
27328,0.303864907878787,0.4348297809227072
27329,0.11422010980513289,0.23652860071145035
27330,0.05245248317283195,0.5573079419583102
27331,0.06950132026492566,0.1328466506429415
27332,0.07402589145126584,0.8781222787230036
27333,0.9174278973360508,0.8604052170502139
27334,0.05984869379426325,0.0749605833939861
27335,0.2057007040182249,0.11737890736156105
27336,0.06810789611588566,0.1298198476506873
27337,0.28157930723473823,0.8273413344004383
27338,0.2520457570420848,0.5659507952463143
27339,0.11619768530119735,0.2637179508904559
27340,0.050983579968106305,0.10292630527376045
27341,0.17918444899106867,0.7413288033130687
27342,0.08105884390430934,0.7193097914315245
27343,0.0661259421092445,0.09430162079791546
27344,0.5022085152608625,0.5840199202829119
27345,0.060278352764059545,0.21354981315979926
27346,0.36648690695687514,0.9062708716948928
27347,0.914751956520098,0.9120014560397498
27348,0.06038575799805785,0.18473505497818798
27349,0.07087976528923995,0.17121377801925575
27350,0.06258973809862145,0.9068118108901582
27351,0.7666029905089162,0.8865079558451303
27352,0.08160296036749334,0.39032025260003433
27353,0.0551417640403601,0.10107287963266459
27354,0.3512055734544668,0.8652591016050606
27355,0.1565983455267336,0.12953159911824205
27356,0.26316576760183097,0.8194957089118335
27357,0.0666668451974545,0.29691204979752617
27358,0.40859050961187776,0.7606334292041471
27359,0.3829750919855446,0.816973303399714
27360,0.10081758406822836,0.7495523678862337
27361,0.05454676173193585,0.9028582191090431
27362,0.3136106479242355,0.5690305178512884
27363,0.09603840503907925,0.17735291571412748
27364,0.06257997388464676,0.42365624922055267
27365,0.31455577247397537,0.7885484279355561
27366,0.22327225703522008,0.6852097784204845
27367,0.1500100445415439,0.4201177740713994
27368,0.06179496976601695,0.6499398569973811
27369,0.05622979956105385,0.07916063712238994
27370,0.05931444204416665,0.8393806159353294
27371,0.12862074719049366,0.3451425357333473
27372,0.07036411031622081,0.12245761498779775
27373,0.9309571681070038,0.8628633606948298
27374,0.052515875338720694,0.15582716214507242
